Name,Position,Device,GUID,Parent GUID,MD5 Digest,Path Name,Kind,MIME Type,Date,Cellebrite deleted_state,Cellebrite id,Cellebrite Folder,Cellebrite type,Cellebrite Type,Cellebrite VideoCall,Cellebrite Title,Cellebrite LastVisited,Cellebrite Url,Cellebrite VisitCount,Contact Full Name,Contact Mobile Phone,MaximumLatitude,MinimumLatitude,MaximumLongitude,MinimumLongitude,Latitude,Longitude,iOS Message Remote Participants,iOS SMS Read,iOS First Message,iOS Last Message,Application Created,File Created,Communication Date,Cellebrite MetaData Modify time,Cellebrite MetaData DateTime,Cellebrite StartDate,Exif Date Time
http://d.yimg.com/mi/ywa.js,4-0-15-0-0-0-0-1-0-12-0-50,iPhone 3GS,a4e40003-8ed9-4505-b6d7-710df54a5a5c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://s7.addthis.com/static/r07/sh74.html#iit=1332326709321&cb=0&kw=&ab=-&dh=www.moen.com&dr=http%3A%2F%2Fwww.askmehelpdesk.com%2Fplumbing%2Fstanadyne-single-handle-tub-shower-faucet-repair-266219.html&du=http%3A%2F%2Fwww.moen.com%2Fconsumersupport%2Finstallation%2Fmoen0133%2Fmoen0133.cfm&dt=Page%20Not%20Found&md=0&inst=1&jsl=33&lng=en-us&ogt=&pc=men&pub=cmassmoen&ssl=0&sid=4f69b1336c63e2ae&srd=1&srf=0.02&srp=0.2&srl=1&srx=1&ver=250&xck=0&xtr=0&og=&rev=109333&ct=1&xld=1&xd=1,4-0-15-0-0-0-0-1-0-12-0-51,iPhone 3GS,59857129-d463-45bf-9fc5-5bf75c7b474f,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://pagead2.googlesyndication.com/pagead/js/r20120314/mabg.js,4-0-15-0-0-0-0-1-0-12-0-52,iPhone 3GS,35f44de4-4f55-4eee-b968-2ffc8f1652a4,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://pixel.mathtag.com/event/js?mt_id=10668&mt_adid=241&v1=0&s1=25000100&s2=13323264939171354951202010302025873&mm_bnc,4-0-15-0-0-0-0-1-0-12-0-53,iPhone 3GS,47f041c4-7d08-437d-8f29-16b5bbcac2ae,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.askmehelpdesk.com/go/scripts/config.js,4-0-15-0-0-0-0-1-0-12-0-54,iPhone 3GS,225731bf-62c3-40e9-a7a4-7fd30e892759,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.moen.com/scripts/moencom/moen.js,4-0-15-0-0-0-0-1-0-12-0-55,iPhone 3GS,a512b988-45a3-4055-8972-03e8483eb0a4,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=bottom;sz=300x250;tile=10;u=sessionid-920132635411737693_szid-cb92359d-6641-442c-9ca6-2833b8c5d83d;ord=1073136735335219533,4-0-15-0-0-0-0-1-0-12-0-56,iPhone 3GS,60b04095-1709-4285-991a-f24bf6c39f3e,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://pagead2.googlesyndication.com/pagead/osd.js,4-0-15-0-0-0-0-1-0-12-0-57,iPhone 3GS,6e509db7-7baf-4888-8ac3-1d5fb9c487bc,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=left;sz=160x600;tile=6;u=sessionid-920132635411737693_szid-ce037972-37bd-4c4a-98f6-7b1bca7d7f28;ord=3865959645009207217,4-0-15-0-0-0-0-1-0-12-0-58,iPhone 3GS,a9e337a2-4237-4955-91e8-54b7d4215b41,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://sca1.listrakbi.com/Handlers/GetTemplate.ashx?_sid=&_tid=100031&_t=1332327105053&callback=jQuery17102964108595624566_1332327093880&_=1332327105100,4-0-15-0-0-0-0-1-0-12-0-59,iPhone 3GS,24eca3d2-36dd-46f1-993d-2af61dd3d31e,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/scripts/jquery.mobile-1.0a3.min.js,4-0-15-0-0-0-0-1-0-12-0-60,iPhone 3GS,62780f10-6c8c-4e10-b45d-d154157f795c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/nav2/gamma/amazonShoveler/amazonShoveler-amazonShovelerCss-17251.css,4-0-15-0-0-0-0-1-0-12-0-61,iPhone 3GS,1a9a898c-30a8-460a-a769-90903d7fe17b,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://fls.doubleclick.net/activityi;src=1358766;type=mobil286;cat=visit207;ord=1560056833550.334?,4-0-15-0-0-0-0-1-0-12-0-62,iPhone 3GS,cbb01997-5521-4317-900e-68c5763afa23,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://file01.shopzilla-images.com/s2static/us/sz/21d09dfc/sz2/js/hot.js,4-0-15-0-0-0-0-1-0-12-0-63,iPhone 3GS,2c4dd6ac-3860-4fc8-91f2-fb1d5ebadf51,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=top;sz=300x250;tile=3;u=sessionid-920132635411737693_szid-cb92359d-6641-442c-9ca6-2833b8c5d83d;ord=1073136735335219533,4-0-15-0-0-0-0-1-0-12-0-64,iPhone 3GS,a0d01c2d-427a-4644-93f9-391998dc4025,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://pagead2.googlesyndication.com/pagead/show_afmc_ads.js,4-0-15-0-0-0-0-1-0-12-0-65,iPhone 3GS,0f4e0e70-acf1-4cd9-a9e5-dc5ea35d3d11,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://product-ads-portal.amazon.com/gp/synd/?sa=aps&sq=Stanadyne%20Faucet&bn=507846&pt=Search&spt=SASKeywordAllProducts&sn=auto-left-advertising-1&asinList=B000DZFUH0,B005SKLS62,B006J7BO9O&ts=1332327303&h=816BF1A4DF45002B056DEA74451DC971B2D922D7",4-0-15-0-0-0-0-1-0-12-0-66,iPhone 3GS,c4c96113-e1fb-4ede-936b-6321e8907f01,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/nav2/gamma/lazyLoadLib/lazyLoadLib-lazyLoadLib-1454.js,4-0-15-0-0-0-0-1-0-12-0-67,iPhone 3GS,6251f99d-1a28-4b02-a682-3c8508b82652,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/jquery.ui.autocomplete.css,4-0-15-0-0-0-0-1-0-12-0-68,iPhone 3GS,f9e40b12-cf42-488f-bbb8-4f1312c70e8b,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/browser-scripts/immersiveViewMerged/immersiveViewMerged-39969.js._V151247733_.js,4-0-15-0-0-0-0-1-0-12-0-69,iPhone 3GS,9f1731f3-cf01-4e98-b5fc-d7f36d423a3b,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.amazon.com/s?ie=UTF8&rh=i%3Aaps%2Ck%3AStanadyne%20Faucet&page=1,4-0-15-0-0-0-0-1-0-12-0-70,iPhone 3GS,65e34899-13dc-4d82-8deb-a55af4f37d9c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/scripts/jquery.ui.core.js,4-0-15-0-0-0-0-1-0-12-0-71,iPhone 3GS,5499b88c-29bf-4b17-9171-2ba33ff50ade,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/browser-scripts/dpProductImageMerged/dpProductImageMerged-63376.js._V151247731_.js,4-0-15-0-0-0-0-1-0-12-0-72,iPhone 3GS,1b3e928f-f940-4adb-a201-b08fc4349e36,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.shopzilla.com/iframe-hide.html,4-0-15-0-0-0-0-1-0-12-0-73,iPhone 3GS,b16677ae-f94a-4de3-ba52-60ac3e0dc604,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://g-ecx.images-amazon.com/images/G/01/pda/pda.js,4-0-15-0-0-0-0-1-0-12-0-74,iPhone 3GS,274bb4d7-3e4f-4a2e-84b7-eb31f54202d9,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ads.admarvel.com/fam/javascriptGetAd.php?partner_id=d6be43944c067f30&site_id=14387&category_id=HomeRepairMaintenance&target_params=TYPE=%3Ebanner%7C%7CCONTENT_TYPE=%3Earticle%7C%7CCATEGORY_ID=%3EHomeRepairMaintenance&version=1.5&language=javascript&format=wap&cb=15238496661,4-0-15-0-0-0-0-1-0-12-0-75,iPhone 3GS,90fa74d3-902d-4aeb-9f5a-151699315db3,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adj/amzn.us.sr.aps;sz=160x600;sn=507846;u=653fa77419714c49b356e373e466c86f;ord=189F51907D5549108DC8;s=i0;s=i1;s=i2;s=i4;s=i5;s=i6;s=i7;s=i8;s=i9;s=1009;s=32;s=m1;s=m4;s=u4;s=u20;s=u11;s=u2;z=2;tile=1?,4-0-15-0-0-0-0-1-0-12-0-76,iPhone 3GS,0786ffde-74ac-4728-bb76-485b1474c63b,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=bottom;sz=728x90;tile=14;u=sessionid-920132635411737693_szid-cb92359d-6641-442c-9ca6-2833b8c5d83d;ord=1073136735335219533,4-0-15-0-0-0-0-1-0-12-0-77,iPhone 3GS,0e472642-13d7-405f-a9da-6a0cfb87b32d,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://survey.122.2o7.net/survey/dynamic/suites/241/moencom2009live/list.js?1261156223050,4-0-15-0-0-0-0-1-0-12-0-78,iPhone 3GS,01fc6297-03ea-4d92-b742-425ad492ac78,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/bathroom/parts/_/N-67yZ1z141xn,4-0-15-0-0-0-0-1-0-12-0-79,iPhone 3GS,e8bfb212-9670-4005-b26b-62c8e737a06c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/search?search_terms=Stanadyn&search-by=products,4-0-15-0-0-0-0-1-0-12-0-80,iPhone 3GS,25e34753-50b3-4e39-ba22-b755fe44c2b6,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bpx.a9.com/ads/getad?p=401&v=1&r=158019,4-0-15-0-0-0-0-1-0-12-0-81,iPhone 3GS,ac809ae4-c146-4a97-966d-fd6cbce35a24,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/nav2/gamma/tmmJS/tmmJS-combined-core-65345.js,4-0-15-0-0-0-0-1-0-12-0-82,iPhone 3GS,360981e9-faf4-446d-bd93-1bc11320cd31,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://file01.shopzilla-images.com/s2static/us/sz/21d09dfc/sz2/js/tracker.js,4-0-15-0-0-0-0-1-0-12-0-83,iPhone 3GS,cbda816e-6035-4316-ab08-2d536e55eec8,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/scripts/jquery.ui.position.js,4-0-15-0-0-0-0-1-0-12-0-84,iPhone 3GS,69e64dee-e8b7-47cd-80e5-d3e0d696d651,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=szsrch;sz=150x40;tile=12;u=sessionid-920132635411737693_szid-ce037972-37bd-4c4a-98f6-7b1bca7d7f28;ord=3865959645009207217,4-0-15-0-0-0-0-1-0-12-0-85,iPhone 3GS,f1af2e9d-d609-47c0-a79d-ace9acefeea4,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/styles/jquery.mobile-1.0a3.css,4-0-15-0-0-0-0-1-0-12-0-86,iPhone 3GS,e34eadd2-8ffe-422d-ac3b-a3426dbc7af7,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/productAds/css/displayAds170TowerStaticCSS._V178660628_.css,4-0-15-0-0-0-0-1-0-12-0-87,iPhone 3GS,1c7c7b74-867e-4706-849d-48ec77a12dcd,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://tags.bluekai.com/site/2444?ret=html&phint=Cat2%3DPlumbing%20Supplies&phint=Cat1%3DHome%20%26%20Garden&phint=Keyword%3Dstanadyne&phint=CorrelationID%3D15Ydt2ujNfL-1aHFqCKb9cJlBCATB1br&phint=__bk_t%3DShopzilla%20-%20Stanadyne%20Plumbing%20Supplies%20shopping%20-%20Home%20%26%20Garden%20online&phint=__bk_k%3Dstanadyne%20Plumbing%20Supplies%2C%20Compare%20stanadyne%20Plumbing%20Supplies%20Prices%2C%20stanadyne%20Plumbing%20Supplies%20Reviews%2C%20Buy%20stanadyne%20Plumbing%20Supplies%2C%20Discount%20stanadyne%20Plumbing%20Supplies%2C%20Comparison%20Shopping%2C%20Store%20Ratings%2C%20Shopzilla&limit=4&r=48267022,4-0-15-0-0-0-0-1-0-12-0-88,iPhone 3GS,ef34d616-fae2-4f5b-a851-aeb66699702c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=bottom;sz=300x250;tile=10;u=sessionid-920132635411737693_szid-ce037972-37bd-4c4a-98f6-7b1bca7d7f28;ord=3865959645009207217,4-0-15-0-0-0-0-1-0-12-0-89,iPhone 3GS,4cbcf2c3-efc6-4ce4-934a-b845b61a91f8,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
